id,source,make,model,title,year,mileage,engine,gearbox,power_ps,power_kw,currency,price,estimated_price,cc,url,location,equipment,seller_name,seller_url,range,consumption_fuel,consumption_kw,co2,days_in_sale,ranges,rating
7530012,autouncle.pl,BMW,540,BMW 540 xDrive Limuzyna,2020,91435,Diesel,Automatic,340,250,PLN,239000,259413.0,3000.0,,,"4-wheel drive, Climate control, Trailer coupling, Stop&Go, Sport package, Electric seat, Sport seats",Bmw.pl,,,5.8,,153.0,46.0,,
7337622,autouncle.pl,Ford,Ranger,"Ford Ranger Raptor LED, Hak, Nawigacja, Klimatyzacja, Kamera Cofania, 4x4,…",2020,65021,Diesel,Automatic,212,155,PLN,169900,185945.0,2000.0,,,"4-wheel drive, Cruise control, Climate control, Parking sensor, Trailer coupling, Stop&Go, Lane warning, Isofix, GPS, ESP, Traction control, Xenon headlights, Rain sensor, Complete service history, Non-smoker, One owner",Sprzedajemy,,,,,0.0,217.0,,
7505490,autouncle.pl,Audi,Q7,Audi Q7 II,2020,174000,Diesel,Automatic,231,169,PLN,177900,196765.0,3000.0,,,"4-wheel drive, Climate control, ESP, Xenon headlights, Rain sensor",Gratka,,,,,0.0,66.0,,
7418162,autouncle.pl,BMW,X5,BMW X5 G05,2020,107200,Diesel,Automatic,340,250,PLN,281900,306426.0,3000.0,,,"4-wheel drive, Climate control, Trailer coupling, Sport package",Gratka,,,,,0.0,151.0,,
7217153,autouncle.pl,Audi,Q5,"Audi Q5 Quattro,Sportline,Pneumatyka,Gwarancja FY (2017-)",2020,140000,Diesel,Automatic,204,150,PLN,127900,146237.0,2000.0,,,"4-wheel drive, Particle filter, Cruise control, Climate control, Parking sensor, Trailer coupling, Stop&Go, Isofix, GPS, ESP, Traction control, Sport package, Rain sensor, Complete service history, Non-smoker, One owner",Auto,,,,,0.0,313.0,,
7410850,autouncle.pl,Volvo,V90,"Volvo V90 II 2,0 D4(190 KM) Momentum Salon PL Faktura VAT",2020,74532,Diesel,Automatic,190,139,PLN,132500,147210.0,2000.0,,,"4-wheel drive, Climate control, Parking sensor, Stop&Go, Isofix, GPS, ESP, Traction control, Rain sensor, Distance control, Complete service history, One owner",Auto,,,,,0.0,157.0,,
7152866,autouncle.pl,Volvo,XC60,Volvo XC60 T6 2020 Momentum - Raty Gwarancja Zamiana II (2017-),2020,79000,Petrol,Automatic,310,228,PLN,119000,133084.0,2000.0,,,"4-wheel drive, Cruise control, Glass roof, Climate control, Parking sensor, Sunroof, Stop&Go, Isofix, GPS, ESP, Traction control, Rain sensor, Complete service history, Non-smoker",Auto,,,,,0.0,363.0,,
7484650,autouncle.pl,Audi,Q5,Audi Q5 2.0TFSI HYBRYDA PLUG-IN 300KM S-TRONIC QUATTRO Serwis,2020,170000,Hybrid,Automatic,0,0,PLN,125000,140062.0,2000.0,,,4-wheel drive,Sprzedajemy,,,,,0.0,84.0,,
7465885,autouncle.pl,Dodge,Charger,Dodge Charger V,2020,82144,Petrol,Automatic,492,361,PLN,124480,140563.0,6400.0,,,,Gratka,,,,,0.0,108.0,,
7449853,autouncle.pl,Dodge,Charger,Dodge Charger V,2020,71387,Petrol,Automatic,492,361,PLN,124480,140092.0,6400.0,,,,Gratka,,,,,0.0,123.0,,
7449354,autouncle.pl,BMW,318,BMW 318 2dm 156KM 2020r. 76 000km,2020,76000,Petrol,Automatic,156,114,PLN,109900,127197.0,2000.0,,,"Cruise control, Climate control, Parking sensor, Stop&Go, Isofix, GPS, ESP, Traction control, Rain sensor, Non-smoker, One owner",Auto,,,6.4,,146.0,124.0,,
7369800,autouncle.pl,Audi,A6,Audi A6 V (C8) 40 TDi-204KM-S Line x 2+SPORT-SKÓRA-NAVI-KAMERA-SALON PL-FVAT-23%,2020,131000,Diesel,Automatic,204,150,PLN,109900,125166.0,2000.0,,,,Gratka,,,,,0.0,191.0,,
7324011,autouncle.pl,Land Rover,Discovery Sport,Land Rover Discovery Sport Discovery Sport2.0d 150 KM,2020,45244,Diesel,Automatic,150,110,PLN,134899,154453.0,2000.0,,,"4-wheel drive, Cruise control, Climate control, Parking sensor, Trailer coupling, Stop&Go, Lane warning, Isofix, GPS, ESP, Traction control, Rain sensor, Complete service history, One owner",Lento,,,,,0.0,229.0,,
7382857,autouncle.pl,VW,Arteon,"VW Arteon Essence 2.0 TSI 140 kW / 190 KM DSG, 7-stopniowa",2020,75490,Petrol,Manual,190,139,PLN,111900,136663.0,2000.0,,,,Volkswagen,,,7.4,,0.0,180.0,,
6982454,autouncle.pl,Volvo,XC60,Volvo XC60 T8 R-Design Polestar Engineered Panorama Harman…,2020,39000,Hybrid,Automatic,405,297,PLN,195000,224632.0,2000.0,,,"4-wheel drive, Glass roof, Climate control, Parking sensor, Sunroof, Stop&Go, Lane warning, Isofix, GPS, ESP, Traction control, Headup display, Rain sensor, Distance control, Complete service history, Non-smoker",Auto,,,,,0.0,545.0,,
7265882,autouncle.pl,Volvo,V90 CC,Volvo V90 CC 2020r,2020,119000,Diesel,Automatic,190,139,PLN,129000,147102.0,2000.0,,,"4-wheel drive, Cruise control, Climate control, Parking sensor, Trailer coupling, Stop&Go, Isofix, ESP, Traction control, Xenon headlights, Rain sensor, Complete service history",Sprzedajemy,,,,,0.0,144.0,,
7351275,autouncle.pl,Audi,A6,Audi A6 2dm 204KM 2020r. 118 940km,2020,118940,Diesel,Automatic,204,150,PLN,109700,127756.0,2000.0,,,4-wheel drive,Auto,,,,,0.0,206.0,,
7319180,autouncle.pl,Jeep,Grand Cherokee,Jeep Grand Cherokee IV [WK2] *WentylowaneFotele*3.6Pentastar*,2020,40745,Petrol,Automatic,286,210,PLN,119000,132955.0,3600.0,,,"4-wheel drive, Full leather, Cruise control, Glass roof, Climate control, Parking sensor, Sunroof, Stop&Go, GPS, ESP, Traction control, Xenon headlights, Headup display, Rain sensor",Gratka,,,,,0.0,230.0,,
7313267,autouncle.pl,BMW,X3,BMW X3 G01,2020,58000,Petrol,Automatic,245,180,PLN,121500,147126.0,2000.0,,,"Full leather, Cruise control, Climate control, Parking sensor, Stop&Go, GPS, Traction control, Rain sensor",Gratka,,,,,0.0,230.0,,
7269416,autouncle.pl,Audi,A6,Audi A6 2dm 204KM 2020r. 158 780km,2020,158780,Diesel,Automatic,204,150,PLN,109150,127130.0,2000.0,,,4-wheel drive,Auto,,,,,0.0,265.0,,
7243219,autouncle.pl,Seat,Tarraco,Seat Tarraco 1.5dm 150KM 2020r. 45 540km,2020,45540,Petrol,Automatic,150,110,PLN,124900,140259.0,1500.0,,,"Cruise control, Climate control, Lane warning, Isofix, Rain sensor, Complete service history, One owner",Auto,,,,,0.0,290.0,,
7181584,autouncle.pl,Volvo,XC90,Volvo XC90 2dm 320KM 2020r. 22 000km,2020,22000,Petrol,Automatic,320,235,PLN,149800,164859.0,2000.0,,,4-wheel drive,Auto,,,,,0.0,346.0,,
7591602,autouncle.pl,Toyota,HiLux,Toyota HiLux Sprzedam2020/2021r przebieg 54 tys.,2020,54000,Diesel,Automatic,150,110,PLN,139000,156025.0,2400.0,,,,Sprzedajemy,,,,,0.0,1.0,,
7588203,autouncle.pl,Porsche,Cayenne,Porsche Cayenne II *SalonPL *Serwis ASO *FVAT23%+SuperLEASING w 24h !!!,2020,154000,Petrol,Automatic,340,250,PLN,249899,275231.0,3000.0,,,,Gratka,,,,,0.0,4.0,,
7586249,autouncle.pl,BMW,X3,BMW X3 xDrive20d ZA,2020,127978,Diesel,Automatic,190,139,PLN,139900,163031.0,2000.0,,,"4-wheel drive, Climate control, Sport package, Sport seats",Bmw.pl,,,6.4,,166.0,5.0,,
7580017,autouncle.pl,BMW,X4,BMW X4 xDrive20i,2020,84500,Petrol,Automatic,184,135,PLN,149900,173777.0,2000.0,,,"4-wheel drive, Climate control, Sport seats",Bmw.pl,,,8.0,,181.0,10.0,,
7531662,autouncle.pl,Volvo,XC60,Volvo XC60 XC60 B4 D AWD Momentum Pro aut,2020,48690,Hybrid,Automatic,197,144,PLN,149900,166359.0,2000.0,,,,Volvo,,,6.1,,162.0,45.0,,
7529949,autouncle.pl,Volvo,XC40,"Volvo XC40 2021 F-ra Vat Cena brutto,",2021,59000,Petrol,Automatic,0,0,PLN,117000,130424.0,2000.0,,,,Sprzedajemy,,,,,0.0,46.0,,
7566477,autouncle.pl,Audi,A6,Audi A6 2dm 204KM 2021r. 90 718km,2021,90718,Hybrid,Automatic,204,150,PLN,134000,158430.0,2000.0,,,"4-wheel drive, Cruise control, Climate control, One owner",Auto,,,,,0.0,20.0,,
7575399,autouncle.pl,Audi,A4,Audi A4 B9 4x4 S-tronic mHEV S Line skóra full LED navi kamera grzane fotele,2021,162233,Diesel,Automatic,204,150,PLN,103300,118798.0,2000.0,,,"4-wheel drive, Cruise control, Climate control, Stop&Go, Isofix, GPS, Traction control, Sport seats, Rain sensor",Gratka,,,,,0.0,13.0,,
7569472,autouncle.pl,BMW,530,BMW 530 d xDrive Touring,2021,184150,Diesel,Automatic,286,210,PLN,182900,201228.0,3000.0,,,"4-wheel drive, Climate control, Stop&Go, Headup display, Sport package",Bmw.pl,,,6.0,,156.0,18.0,,
7589504,autouncle.pl,Skoda,Kodiaq,"Skoda Kodiaq Style 2.0TSI 190KM DSG 4x4 2021 r., salon PL, I właściciel, f…",2021,44800,Petrol,Automatic,190,139,PLN,128900,147922.0,2000.0,,,"4-wheel drive, Cruise control, Climate control, Parking sensor, Stop&Go, Isofix, GPS, ESP, Traction control, Complete service history, Non-smoker, One owner",Sprzedajemy,,,,,0.0,3.0,,
7585522,autouncle.pl,BMW,320,BMW 320 GD8A955#320d M Sport Podgrz.f K.cof LED Pół skóra Salon PL VAT23% …,2021,63176,Diesel,Automatic,190,139,PLN,128850,146298.0,2000.0,,,"Cruise control, Climate control, Parking sensor, Stop&Go, Lane warning, Isofix, GPS, ESP, Traction control, Sport package, Rain sensor, Complete service history, Non-smoker, One owner",Auto,,,,,0.0,6.0,,
7440116,autouncle.pl,Audi,Q7,Audi Q7 3dm 231KM 2021r. 65 755km,2021,65755,Diesel,Automatic,231,169,PLN,199106,224961.0,3000.0,,,"4-wheel drive, Full leather, Cruise control, Glass roof, Climate control, Parking sensor, Sunroof, Stop&Go, Lane warning, Isofix, GPS, ESP, Traction control, Rain sensor, Complete service history, One owner",Auto,,,,,0.0,130.0,,
7588842,autouncle.pl,BMW,X3,BMW X3 G01 FV23% mHEV Advantage xDrive skóra navi kamera tempomat grzane fotele,2021,113678,Diesel,Automatic,190,139,PLN,148900,176587.0,2000.0,,,"4-wheel drive, Cruise control, Climate control, Trailer coupling, Isofix, GPS, Traction control",Auto,,,,,0.0,3.0,,
7588784,autouncle.pl,Skoda,Kodiaq,Skoda Kodiaq ŠkodaKodiaq 2.0 TSI 4x4 Style DSG I (2016-2024),2021,63876,Petrol,Automatic,190,139,PLN,122900,145012.0,2000.0,,,"4-wheel drive, Cruise control, Glass roof, Climate control, Parking sensor, Stop&Go, Lane warning, Isofix, ESP, Traction control, One owner",Sprzedajemy,,,,,0.0,4.0,,
7540734,autouncle.pl,Audi,A7,"Audi A7 III , Salon Polska, 1. Właściciel, Serwis ASO, Automat, VAT 23%,",2021,85915,Petrol,Automatic,265,194,PLN,184999,216013.0,2000.0,,,"4-wheel drive, Aircon",Gratka,,,,,0.0,38.0,,
7541303,autouncle.pl,Hyundai,Tucson,Hyundai Tucson III 1.6T-GDI HEV 4WD 6AT EXECUTIVE+El.klapa Salon Polska Pierwszy wł FV2,2021,49900,Hybrid,Automatic,230,169,PLN,120900,142232.0,1600.0,,,"4-wheel drive, Cruise control, Climate control, Parking sensor, Stop&Go, Isofix, GPS, ESP, Traction control, Rain sensor, Complete service history, Non-smoker, One owner",Auto,,,,,0.0,38.0,,
7587660,autouncle.pl,Audi,A6,Audi A6 2dm 204KM 2021r. 149 000km,2021,149000,Diesel,Automatic,204,150,PLN,112113,132911.0,2000.0,,,"4-wheel drive, Cruise control, Climate control, Stop&Go, Lane warning, Isofix, GPS, Traction control, Sport seats, Rain sensor, Complete service history, One owner",Auto,,,,,0.0,4.0,,
7587603,autouncle.pl,Skoda,Superb,Skoda Superb 2dm 280KM 2021r. 154 000km,2021,154000,Petrol,Automatic,280,205,PLN,101544,122795.0,2000.0,,,"4-wheel drive, Cruise control, Glass roof, Climate control, Sunroof, Stop&Go, Lane warning, Isofix, GPS, Traction control, Rain sensor, Complete service history, One owner",Auto,,,,,0.0,4.0,,
7586343,autouncle.pl,Land Rover,Range Rover Velar,Land Rover Range Rover Velar 3dm 400KM 2021r. 82 000km,2021,83859,Petrol,Automatic,400,294,PLN,279900,316580.0,3000.0,,,"4-wheel drive, Cruise control, Glass roof, Climate control, Parking sensor, Sunroof, Stop&Go, Lane warning, Isofix, GPS, ESP, Traction control, Rain sensor, Complete service history, Non-smoker, One owner",Sprzedajemy,,,,,0.0,5.0,,
7577129,autouncle.pl,Toyota,Camry,Toyota Camry 2.5dm 177KM 2021r. 114 898km,2021,114898,Hybrid,Automatic,177,130,PLN,103600,119813.0,2500.0,,,"Complete service history, One owner",Auto,,,,,0.0,12.0,,
7585362,autouncle.pl,Volvo,V90,Volvo V90 B4 D Momentum Pro aut Kombi. WND6002A,2021,105802,Hybrid,Automatic,197,144,PLN,154100,173473.0,2000.0,,,"4-wheel drive, Full leather, Cruise control, Climate control, Parking sensor, ESP, Rain sensor, One owner",Sprzedajemy,,,,,0.0,6.0,,
7542102,autouncle.pl,Volvo,V60,Volvo V60 B4 B Momentum Pro aut,2021,103855,Hybrid,Automatic,197,144,PLN,125900,151245.0,2000.0,,,,Volvo,,,6.8,,153.0,37.0,,
7475745,autouncle.pl,Volvo,XC90,Volvo XC90 XC90 B5 B AWD Momentum Pro 7os aut,2021,107235,Hybrid,Automatic,250,183,PLN,182900,215210.0,2000.0,,,,Volvo,,,8.4,,192.0,94.0,,
7584486,autouncle.pl,BMW,318,BMW 318 2dm 156KM 2021r. 57 607km,2021,57607,Petrol,Automatic,156,114,PLN,124900,138492.0,2000.0,,,"Cruise control, Climate control, One owner",Auto,,,,,0.0,6.0,,
7583846,autouncle.pl,VW,T-Roc,VW T-Roc T-Roc2021 2.0benzyna190km 4motion automat 48t…,2021,48000,Petrol,Automatic,190,139,PLN,103700,117837.0,2000.0,,,"4-wheel drive, Cruise control, Climate control, Parking sensor, Stop&Go, Lane warning, Isofix, GPS, ESP, Traction control, Rain sensor, Complete service history",Gratka,,,,,0.0,7.0,,
7548046,autouncle.pl,Audi,A5,Audi A5 IV FV23% mHEV S-tronic skóra navi PDC grzane fotele LED,2021,82183,Petrol,Automatic,150,110,PLN,115700,137470.0,2000.0,,,"Cruise control, Climate control, Parking sensor, Stop&Go, Isofix, GPS, Traction control, Rain sensor",Auto,,,,,0.0,32.0,,
7580258,autouncle.pl,Hyundai,Tucson,Hyundai Tucson 1.6dm 230KM 2021r. 60 190km,2021,60190,Hybrid,Automatic,230,169,PLN,121900,136894.0,1600.0,,,"Cruise control, Climate control, Stop&Go, Isofix, GPS, Traction control, Rain sensor, Complete service history, Non-smoker, One owner",Auto,,,,,0.0,10.0,,
7503725,autouncle.pl,BMW,320,BMW 320 M-pakiet / Biała Perła /Ledy / Kamera / Virtual / Bezwypadkowy / F…,2021,74600,Petrol,Automatic,184,135,PLN,101544,127405.0,2000.0,,,"Cruise control, Climate control, Parking sensor, Stop&Go, Lane warning, Isofix, GPS, ESP, Traction control, Sport seats, Rain sensor, Complete service history, Non-smoker, One owner",Sprzedajemy,,,,,0.0,67.0,,
7579671,autouncle.pl,Hyundai,Tucson,Hyundai Tucson III 1.6 T-GDi HEV Executive 2WD 1.6 T-GDi HEV Executive 2WD 230KM,2021,87372,Hybrid,Automatic,230,169,PLN,112900,134468.0,1600.0,,,Climate control,Gratka,,,,,0.0,11.0,,
7501657,autouncle.pl,Volvo,V60,Volvo V60 B3 B Momentum Pro aut,2021,93622,Hybrid,Automatic,163,119,PLN,109900,130837.0,2000.0,,,,Volvo,,,6.9,,155.0,68.0,,
7485852,autouncle.pl,Mini,Countryman,Mini Countryman 2dm 192KM 2021r. 35 753km,2021,35753,Petrol,Automatic,192,141,PLN,104900,121353.0,2000.0,,,"4-wheel drive, Full leather, Cruise control, Glass roof, Climate control, Parking sensor, Sunroof, Stop&Go, Isofix, GPS, ESP, Traction control, Rain sensor, Non-smoker",Sprzedajemy,,,,,0.0,83.0,,
7578546,autouncle.pl,Hyundai,Tucson,Hyundai Tucson 1.6dm 230KM 2021r. 51 800km,2021,51800,Hybrid,Automatic,230,169,PLN,122900,137643.0,1600.0,,,"Cruise control, Climate control, Stop&Go, Isofix, GPS, Traction control, Rain sensor, Complete service history, Non-smoker, One owner",Auto,,,,,0.0,11.0,,
7578529,autouncle.pl,BMW,iX,BMW iX xDrive40,2021,53900,Electric,Automatic,326,239,PLN,199900,232333.0,0.0,,,"4-wheel drive, Glass roof, Climate control, Sport package",Bmw.pl,,425.0,,19.4,0.0,11.0,,
7577837,autouncle.pl,Skoda,Kodiaq,"Skoda Kodiaq 2,0 TSI 4x4 DSG Salon Polska 55 000km Stan Wzorowy",2021,55000,Petrol,Automatic,190,139,PLN,119999,146532.0,2000.0,,,"4-wheel drive, Cruise control, Climate control, Parking sensor, Stop&Go, Isofix, ESP, Traction control, Rain sensor, Complete service history",Sprzedajemy,,,,,0.0,12.0,,
7577336,autouncle.pl,Hyundai,Tucson,Hyundai Tucson 1.6dm 230KM 2021r. 82 000km,2021,82000,Petrol,Automatic,230,169,PLN,104800,119849.0,1600.0,,,"Cruise control, Glass roof, Climate control, Parking sensor, Stop&Go, Isofix, ESP, Traction control, Rain sensor, Complete service history, One owner",Sprzedajemy,,,,,0.0,12.0,,
7577128,autouncle.pl,Toyota,Camry,Toyota Camry 2.5dm 177KM 2021r. 97 019km,2021,97019,Hybrid,Automatic,177,130,PLN,106500,123652.0,2500.0,,,"Complete service history, One owner",Auto,,,,,0.0,12.0,,
7577113,autouncle.pl,Volvo,V60,Volvo V60 2dm 163KM 2021r. 122 359km,2021,122359,Petrol,Automatic,163,119,PLN,104500,118396.0,2000.0,,,"Complete service history, One owner",Auto,,,,,0.0,12.0,,
7577004,autouncle.pl,BMW,540,BMW 540 xDrive Limuzyna,2021,122999,Diesel,Automatic,340,250,PLN,229999,250487.0,3000.0,,,"4-wheel drive, Climate control, Stop&Go, Headup display, Sport seats",Bmw.pl,,,5.8,,151.0,12.0,,
7575856,autouncle.pl,BMW,X4,BMW X4 XDrive 2.0 252KM 131.600+Vat Salon PL ASO I własciciel,2021,159900,Petrol,Automatic,0,0,PLN,161900,181627.0,2000.0,,,"4-wheel drive, Full leather, Cruise control, Climate control, Parking sensor, Stop&Go, Isofix, ESP, Traction control, Rain sensor, Complete service history, One owner",Sprzedajemy,,,,,0.0,13.0,,
7454316,autouncle.pl,Porsche,Cayenne,Porsche Cayenne ,2021,55900,Petrol,Automatic,340,250,PLN,329900,364562.0,3000.0,,,"Cruise control, Parking sensor, Trailer coupling, Sport seats, One owner",Porsche,,,11.5,,0.0,119.0,,
7488411,autouncle.pl,Mercedes,GLC300,"Mercedes GLC300 LED, Klima, Tempomat, Asystenci, Panorama, Ambiente, Kame…",2021,51450,Petrol,Automatic,258,189,PLN,148900,175998.0,2000.0,,,"4-wheel drive, Full leather, Cruise control, Glass roof, Climate control, Parking sensor, Sunroof, Stop&Go, Lane warning, Isofix, GPS, ESP, Traction control, Rain sensor, Non-smoker",Sprzedajemy,,,,,0.0,80.0,,
7530197,autouncle.pl,Volvo,V60,Volvo V60 B4 B R-Design aut,2021,105000,Hybrid,Automatic,197,144,PLN,129900,151124.0,2000.0,,,,Volvo,,,6.8,,154.0,46.0,,
7382509,autouncle.pl,Volvo,XC60,Volvo XC60 XC60 B5 B AWD Inscription aut,2021,123909,Hybrid,Automatic,250,183,PLN,159900,175576.0,2000.0,,,,Volvo,,,7.8,,178.0,180.0,,
7547037,autouncle.pl,Volvo,S60,Volvo S60 B4 B R-Design aut,2021,94000,Hybrid,Automatic,197,144,PLN,125900,143225.0,2000.0,,,,Volvo,,,6.6,,149.0,33.0,,
7443630,autouncle.pl,Volvo,V90 CC,Volvo V90 CC V90 II V90 Cross Country B5 D AWD Geartronic Pro,2021,48559,Diesel,Automatic,235,172,PLN,189500,210019.0,2000.0,,,"4-wheel drive, Trailer coupling",Gratka,,,,,0.0,128.0,,
7504055,autouncle.pl,BMW,740,BMW 740 SERIA 7 II (G11/G12) SERIA 7 d xDrive mHEV sport-aut SalonPL 1wł.,2021,114001,Diesel,Automatic,340,250,PLN,264900,286170.0,3000.0,,,4-wheel drive,Gratka,,,,,0.0,67.0,,
7571660,autouncle.pl,Toyota,HiLux,Toyota HiLux F-Vat Salon Polska Gwarancja VII (2005-),2021,111000,Diesel,Manual,150,110,PLN,107899,122155.0,2400.0,,,"4-wheel drive, Climate control, Stop&Go, Isofix, ESP, Traction control",Sprzedajemy,,,,,0.0,16.0,,
7496904,autouncle.pl,BMW,X4,BMW X4 2dm 190KM 2021r. 126 255km,2021,126255,Diesel,Automatic,190,139,PLN,166900,182669.0,2000.0,,,"4-wheel drive, Cruise control, Glass roof, Climate control, Trailer coupling, GPS, One owner",Auto,,,,,0.0,73.0,,
7514052,autouncle.pl,BMW,X5,BMW X5 G05 xDrive30d mHEV sport-aut. WE3Y005,2021,118540,Diesel,Automatic,286,210,PLN,249900,281068.0,3000.0,,,"4-wheel drive, Cruise control, Climate control",Gratka,,,,,0.0,59.0,,
7496548,autouncle.pl,BMW,X4,BMW X4 II xDrive20d mHEV sport-aut WE2U394,2021,126255,Diesel,Automatic,190,139,PLN,166900,182669.0,2000.0,,,"4-wheel drive, Cruise control, Trailer coupling",Gratka,,,,,0.0,73.0,,
7570652,autouncle.pl,Porsche,Macan,Porsche Macan ,2021,62132,Petrol,Automatic,245,180,PLN,224900,257249.0,2000.0,,,"Parking sensor, One owner",Porsche,,,10.3,,0.0,17.0,,
7493903,autouncle.pl,Volvo,XC60,Volvo XC60 XC60 B4 B R-Design aut,2021,59000,Hybrid,Automatic,197,144,PLN,153900,171454.0,2000.0,,,,Volvo,,,7.6,,171.0,75.0,,
7379454,autouncle.pl,Mercedes,GLE300,Mercedes GLE300 2dm 272KM 2021r. 80 000km,2021,80000,Diesel,Automatic,272,200,PLN,255000,274510.0,2000.0,,,"4-wheel drive, Particle filter, Cruise control, Glass roof, Climate control, Trailer coupling, Stop&Go, Lane warning, Isofix, GPS, Traction control, Sport seats, Rain sensor, Complete service history, Non-smoker, One owner",Auto,,,,,0.0,183.0,,
7467340,autouncle.pl,Audi,S3,Audi S3 quattro_Bang&Olufsen_Alcantara_LED_VirtualCockipt_Pakiet Czerń_FV2…,2021,42000,Petrol,Automatic,310,228,PLN,159000,174202.0,2000.0,,,"4-wheel drive, Cruise control, Climate control, Parking sensor, Stop&Go, Isofix, GPS, Traction control, Sport seats, Rain sensor, Complete service history, Non-smoker, One owner",Sprzedajemy,,,,,0.0,107.0,,
7458062,autouncle.pl,Audi,Q5 Sportback,Audi Q5 Sportback MatrixLED_VirtualCockpit_SoundSystem_Kamera_El.Fotel_3-S…,2021,47400,Diesel,Automatic,204,150,PLN,179000,194900.0,2000.0,,,"4-wheel drive, Particle filter, Cruise control, Climate control, Parking sensor, Isofix, GPS, Sport seats, Rain sensor, Complete service history, Non-smoker, One owner",Auto,,,,,0.0,116.0,,
7429651,autouncle.pl,BMW,X5,BMW X5 xDrive30d,2021,95318,Diesel,Automatic,286,210,PLN,274900,300719.0,3000.0,,,"4-wheel drive, Glass roof, Stop&Go, GPS, Headup display, Sport package",Bmw.pl,,,7.2,,189.0,139.0,,
7566611,autouncle.pl,VW,Tiguan Allspace,"VW Tiguan Allspace 2021r. Fv23%, Kamera, FullLED, Panorama, El. K…",2021,120704,Diesel,Automatic,0,0,PLN,129900,157101.0,2000.0,,,"Cruise control, Glass roof, Climate control, Isofix, GPS, ESP, Traction control, Rain sensor",Sprzedajemy,,,,,0.0,20.0,,
7565505,autouncle.pl,BMW,X5,BMW X5 xDrive30d,2021,120900,Diesel,Automatic,286,210,PLN,255900,291867.0,3000.0,,,"4-wheel drive, Stop&Go, Sport package, Sport seats",Bmw.pl,,,7.1,,186.0,21.0,,
7561961,autouncle.pl,Volvo,XC60,Volvo XC60 2dm 197KM 2021r. 175 557km,2021,175557,Diesel,Automatic,197,144,PLN,105000,125380.0,2000.0,,,"4-wheel drive, Cruise control, Climate control, Stop&Go, Isofix, GPS, Traction control, Xenon headlights, Rain sensor, Complete service history, One owner",Auto,,,,,0.0,24.0,,
